gene,logp
isogroup25253,0.406403493641106
isogroup2804,0.142543633847947
isogroup2615,0
isogroup2806,0
isogroup4599,1.76361985819646
isogroup2807,0
isogroup2808,0
isogroup2809,0
isogroup2811,0.809813218698965
isogroup2810,0
isogroup2620.1,0.255587188887304
isogroup2813,0
isogroup2816,0
isogroup2815,0
isogroup2817,0
isogroup2820,5.04694543494214
isogroup2819,0.414029999000665
isogroup2823,0.489386622239821
isogroup2876,0.00827770860631502
isogroup2830,0.222349514482375
isogroup2886,0
isogroup2832,0
isogroup2829,0.815980141735909
isogroup2833,0.0180375383515772
isogroup2837,0
isogroup2842,0.00049032523078683
isogroup2844,0
isogroup2846,0.181594914233723
isogroup2848,0
isogroup2334.1,1.83199931650293
isogroup2847,0
isogroup2849,0.610773270341997
isogroup2843,0
isogroup2854,0.43724661153325
isogroup2851,0
isogroup2853,2.50115507126309
isogroup2855,0
isogroup2888,0.000693586770689404
isogroup2856,0.378401329325497
isogroup2859,0.990502655304032
isogroup10901,0
isogroup2862,0
isogroup2861,0
isogroup2911,0.315772095525892
isogroup2863,0
isogroup6784,0
isogroup2825,0
isogroup2864,0
isogroup2869,0
isogroup2871,0.304326028725969
isogroup2873,0.179432857752405
isogroup21394,1.33409861661602
isogroup14993,0.137723030895017
isogroup2872,0.358419981839798
isogroup2877,0
isogroup2875,0
isogroup13941,0
isogroup2655,0.189746213346323
isogroup2878,0
isogroup4819,0
isogroup16804,0
isogroup2880,0
isogroup2881,0.663150070366279
isogroup5389,0.466123977345948
isogroup1938,2.34794419612486
isogroup2883,0.215528251690413
isogroup2887,0
isogroup2885,0.0149936693901499
isogroup2889,1.86646639217425
isogroup14834,0
isogroup22676,0.0616527166268378
isogroup2890,0
isogroup2891,1.18355372588958
isogroup2892,0
isogroup2893,0
isogroup2927,0
isogroup2898,0
isogroup2899,0
isogroup2901,0.816659307716978
isogroup2902,0.0195874882105932
isogroup2905,0
isogroup2906,0
isogroup2907,0
isogroup2910,0.590125159933882
isogroup14592,3.87232978315919
isogroup10039,0.898810665824852
isogroup13841,0
isogroup2965,0
isogroup2516,0.758203639674964
isogroup2034,0
isogroup2163,0
isogroup2913,1.94913327350194
isogroup2912,0
isogroup27430,0.76364991395537
isogroup12847,0.533908209987772
isogroup2917,0
isogroup2960,0.954567041733606
isogroup2916,1.7506707112542
isogroup2919,0
isogroup28151,0.121275726793933
isogroup17104,0
isogroup2580.1,0.53784412611249
isogroup2921,0.137432752229728
isogroup2923,1.04540907924334
isogroup2924,2.39113006518686
isogroup2926,0.546505732608224
isogroup11419,0
isogroup2873,0
isogroup2996,0.263781426691154
isogroup2930,2.80454580474614
isogroup2932,0
isogroup2939,0
isogroup2840,0
isogroup2940,0
isogroup2942,0
isogroup2948,0
isogroup2946,0.671084412494879
isogroup35233,1.22837939967896
isogroup23757,0
isogroup2954,0.343728464580905
isogroup20628,0.230767074951356
isogroup8296,0
isogroup2966,0
isogroup2998,0
isogroup2967,0.932146087755348
isogroup2968,0
isogroup2437,2.32642348525459
isogroup24333,0
isogroup9790,1.28064281797094
isogroup2975,0
isogroup2977,0
isogroup19646,0.357008036189266
isogroup2979,0
isogroup2980,0
isogroup2982,0
isogroup2986,1.11823791962743
isogroup2988,0.0721865130271869
isogroup2990,0.0771525187563717
isogroup2991,0
isogroup2994,0
isogroup3000,0
isogroup2909,0
isogroup3002,0
isogroup3001,2.74206135665172
isogroup3008,0
isogroup3059,0
isogroup3010,0
isogroup9964,0
isogroup3015,2.03666236054221
isogroup3017,0.00049032545388679
isogroup17097,0
isogroup3018,0
isogroup907,0.0114397647428402
isogroup3022,0
isogroup3023,0
isogroup1757,0.0614562795442217
isogroup25780,0
isogroup3028,0.330904865787147
isogroup3032,0
isogroup3033,0
isogroup3039,0
isogroup3044,0.84681898467814
isogroup3088,2.70556536284946
isogroup17650,1.01838812426997
isogroup15161,0.686630987441006
isogroup3047,1.10079298060205
isogroup3045,0
isogroup3049,0
isogroup3091,1.41349054115422
isogroup31021,0
isogroup10044,0.563544402247531
isogroup23115,0
isogroup3056,0.485806624229012
isogroup3108,2.50185876260901
isogroup3061,0
isogroup3142,0.912251735553447
isogroup3060,1.1689030732986
isogroup3105,0
isogroup3067,0
isogroup3068,0
isogroup3069,0
isogroup3071,0
isogroup2052,0
isogroup5063,0
isogroup25921,0
isogroup3073,0
isogroup3020,0
isogroup3077,0
isogroup3159,0
isogroup3081,0
isogroup3132,0.108690229944078
isogroup3118,0.0927920399800163
isogroup3084,0.201945826252514
isogroup3082,0.410465026538195
isogroup3085,0
isogroup3086,0.142936331602793
isogroup12779,0
isogroup3518,0.899250077389728
isogroup12644,0.000693586770689404
isogroup3096,0.220675099581199
isogroup3098,0
isogroup3103,0.936162585824252
isogroup3102,1.57779238258415
isogroup3106,0.233963607389175
isogroup870,0.421869171907112
isogroup3110,0.155752184719263
isogroup3109,0.856321114979443
isogroup3154,1.80490895256619
isogroup3114,0
isogroup3113,0
isogroup3155,0.266483844288796
isogroup25634,2.90073897644592
isogroup3115,1.29130559140424
isogroup3116,0.840960709512427
isogroup3120,0.869190439035227
isogroup3121,0
isogroup25359,0.556727808010148
isogroup3123,0
isogroup3130,0
isogroup23164,0
isogroup3134,0.236602274598723
isogroup3136,0
isogroup3137,0.15023895518208
isogroup3138,0
isogroup3194,0.068840448411059
isogroup3145,0.250990594459891
isogroup3144,0
isogroup3182,0.0061837894576438
isogroup25679,0
isogroup3148,0
isogroup3149,0.41854553661179
isogroup3150,0
isogroup3153,1.73329330283054
isogroup9409,0
isogroup16953,0.539156285063639
isogroup3157,0
isogroup3160,0.862768836464561
isogroup2978,2.06503593963288
isogroup13251,0.0613376938970738
isogroup16649,0.569852521784038
isogroup3161,0.65026466549542
isogroup3163,0.00981119760520576
isogroup3164,1.25070029843098
isogroup3167,0.449448994976819
isogroup3169,2.27574120387588
isogroup3168,0.869442234240381
isogroup8375,0.510860834736009
isogroup3171,0.00798933042984463
isogroup3174,0.103140715606026
isogroup3172,0
isogroup16665,0.431997298373076
isogroup3176,0.336075410742934
isogroup26915,0
isogroup11480,1.46645321991104
isogroup3180,0
isogroup2381,1.15094669059556
isogroup3179,0.00384429040047397
isogroup3183,0
isogroup3181,0
isogroup13121,0
isogroup3185,0.636671180650382
isogroup2235,0
isogroup3186,1.55498365303721
isogroup3228,0.793199876334585
isogroup3240,0
isogroup3193,0
isogroup5069,0
isogroup10981,0
isogroup21104,1.17574611290168
isogroup3195,1.2734989624194
isogroup3197,0.383026674449048
isogroup3267,0.292880757495265
isogroup3199,0.883251709177643
isogroup3201,1.02207435485818
isogroup3259,0.824109494478374
isogroup3200,0.065809279547392
isogroup3202,0.611646412735013
isogroup3204,0.172461676423911
isogroup3203,0
isogroup3209,0.538274324293641
isogroup34537,0.362956803886047
isogroup12400,1.30630811942942
isogroup1125,0
isogroup3218,0
isogroup3216,0
isogroup3219,0
isogroup3217,0
isogroup14538,0.500999829603093
isogroup18118,0.404434340322056
isogroup3222,0.5807536558327
isogroup3221,0.362288087712653
isogroup3224,0
isogroup3226,0.432016167564985
isogroup3234,0
isogroup3231,0
isogroup3230,0
isogroup3239,2.61628227998393
isogroup3243,0.360272670053471
isogroup3247,0
isogroup3300,0
isogroup3302,1.01161416691013
isogroup3254,0.918344329307858
isogroup3256,0
isogroup3258,0.330312848676449
isogroup2628,0.682770066738599
isogroup3260,0
isogroup3263,0.594498518813773
isogroup3264,2.44195676384608
isogroup3298,0.0115807742135811
isogroup6843,0.316976603881267
isogroup14458,0.971370315985891
isogroup3269,0.266290724406707
isogroup29326,0
isogroup3270,0.338309721986036
isogroup3271,0
isogroup3272,2.02633744746957
isogroup3360,1.51505528531709
isogroup3366,0.316798501263029
isogroup3275,0.310727457970193
isogroup9484,1.02159400611105
isogroup3281,0
isogroup3282,0.475039242104457
isogroup3280,2.17618532529838
isogroup16914,0
isogroup3285,3.36450041513925
isogroup3286,0.0959354817125289
isogroup4132,1.17611844730942
isogroup3287,0
isogroup3288,0.781443436724182
isogroup455,1.42319453359677
isogroup3291,0
isogroup3292,0
isogroup3293,0
isogroup3294,0.213775885030783
isogroup3297,0
isogroup20004,0.556822175466671
isogroup15132,0
isogroup3299.1,1.07084198516545
isogroup3305,0
isogroup3309,0
isogroup3310,0.87104477455138
isogroup3311,0.59411521246541
isogroup3388,0
isogroup3408,0
isogroup3312,0
isogroup3278.1,1.60755244172681
isogroup3318,0
isogroup3313,0.0661379911290695
isogroup3314,0
isogroup3397,0.788743598005103
isogroup3320,0
isogroup3323,0
isogroup3322,0.443027364412069
isogroup21631,0
isogroup3405,0
isogroup2908,1.6008911995342
isogroup3327,0
isogroup3352,0.572813900767889
isogroup18170.1,0
isogroup3337,6.43649961830484
isogroup3342,0
isogroup3340,0.707358170851019
isogroup3341,0
isogroup3343,0
isogroup19518,0.00322536640968873
isogroup22510,2.47934767819771
isogroup3345,0.53611183015657
isogroup3346,0
isogroup3348,2.778439183311
isogroup13098,0
isogroup3351,0
isogroup3424,0
isogroup3419,4.29140898865361
isogroup3354,0.120793798128122
isogroup17608,0
isogroup3355,0
isogroup2835.1,0
isogroup3364,1.15311463511898
isogroup3370,0
isogroup3368,0.188734622010624
isogroup704,1.18004456375032
isogroup18313,0
isogroup3373,0
isogroup3375,0
isogroup3439,0
isogroup3374,0
isogroup3099,0
isogroup3377,0.139792076813712
isogroup3379,0.189482312383354
isogroup3378,2.39491022365338
isogroup3381,1.3828359569693
isogroup3504,0
isogroup3385,0.968638093190873
isogroup3383,0.29836250353413
isogroup3126,0.144633540682804
isogroup3384,0
isogroup3386,0.701139111767785
isogroup3387,0.875119899855655
isogroup3190,1.14649721054986
isogroup3389,1.85424801444661
isogroup2282,0
isogroup3399,0.244283354918575
isogroup24176,0.000490325370224347
isogroup24422,0.870904327434871
isogroup2614,0
isogroup3402,0
isogroup3404,0
isogroup3403,0
isogroup3406,0
isogroup3410,0
isogroup3413,0.284896519736472
isogroup3464,0
isogroup2656,0.582963493996195
isogroup3416,0
isogroup3478,1.00087908790092
isogroup3415,0
isogroup3418,0
isogroup3422,0.375478839472942
isogroup3426,0.455949361064899
isogroup13230,0
isogroup15883,0.882562925868622
isogroup3429,0.193662168342757
isogroup17773,0.762156872175551
isogroup6761,0
isogroup3433,0
isogroup3436,1.6398908405869
isogroup3437,0
isogroup3445,0
isogroup3584,0
isogroup3444,1.28577496548075
isogroup3443,0
isogroup27464,0
isogroup3486,0.830948141709377
isogroup3496,2.66559459941906
isogroup3539,0
isogroup3507,0.194262744309293
isogroup3513,0
isogroup3536,0.538856550698471
isogroup3449,3.85292177295603
isogroup3450,0
isogroup10995,0.306954417225388
isogroup2633,0
isogroup3454,0
isogroup3457,4.27063309641184
isogroup3455,0
isogroup22939,0.000490325342336834
isogroup3510,0.988522864797696
isogroup3466,0.88972069928515
isogroup3467,0.46873403411345
isogroup3472,2.38470567154575
isogroup3477,0
isogroup3567,0
isogroup3479,0
isogroup3484,5.18886313115307
isogroup3482,1.17197565427562
isogroup3470,0.869350061221954
isogroup3483,1.09813005922267
isogroup3481,1.41610616699049
isogroup3490,0.917309833885051
isogroup3489,0.16409589049983
isogroup3487,0
isogroup3492,0
isogroup3494,0
isogroup3390,0.470446715415469
isogroup3501,0
isogroup3503,0
isogroup3506,0.567959519262756
isogroup3511,0
isogroup3517,0.320403342195348
isogroup3520,0
isogroup3522,0.277692705182929
isogroup3519,1.65081978524419
isogroup3507,0
isogroup3523,0
isogroup3526,0.10793054007194
isogroup3527,1.26966825181355
isogroup3529,0.11534579005148
isogroup3532,0
isogroup3594,0.785661390202021
isogroup612,0
isogroup3537,0
isogroup1677,0
isogroup3540,0.132639034688033
isogroup3541,0.0548542332855189
isogroup3588,0
isogroup3545,0
isogroup3208,0.208551227646905
isogroup18348,0.0555718401459791
isogroup3600,0.368814180237415
isogroup3550,0.140043364016592
isogroup3553,0.395653171689263
isogroup3555,6.81507125240987
isogroup3556,0.355764884414792
isogroup3562,0
isogroup3560,0.617591604728334
isogroup3558,0.258537175064867
isogroup3561,2.01759459825842
isogroup3559,0.107991702505069
isogroup3566,2.3868731648183
isogroup3565,0
isogroup3570,0
isogroup3633,0
isogroup3572,0.223901368679714
isogroup3573,0
isogroup1896,0.771267554789536
isogroup3576,1.03211572087219
isogroup3577,0
isogroup2824,0.188230243660929
isogroup3632,0
isogroup3580,0
isogroup3442,0.855246961019243
isogroup3583,0
isogroup3587,0.631836463055906
isogroup19368,0.191135690819782
isogroup3590,0
isogroup3595,0
isogroup3592,0.561107774776953
isogroup3593,1.03010268743015
isogroup3599,0
isogroup3598,0
isogroup3601,0
isogroup3604,1.39172531866841
isogroup3611,0.680437568754706
isogroup3673,0.180533196339634
isogroup3614,1.21312568306067
isogroup3617,1.19696580824926
isogroup3615,1.00178127350639
isogroup3620,0.188520518599019
isogroup3618,0
isogroup3622,0
isogroup3624,0
isogroup3625,0.213782746107125
isogroup3631,1.59266042228108
isogroup3629,0
isogroup3630,0.731531502952774
isogroup3634,1.44100399404183
isogroup3635,0.0502799785801307
isogroup3637,0
isogroup3639,0.787037275741215
isogroup2834,0
isogroup3644,0.158404792711613
isogroup3640,0.769353120760123
isogroup3643,0
isogroup3645,0
isogroup21457,0.511682057834804
isogroup11083,1.51286206506853
isogroup3688,0.723957704102819
isogroup3650,0
isogroup3651,0.608883330312919
isogroup3735,0.834407386312237
isogroup13605,0.790741836912303
isogroup3654,0
isogroup21253,0
isogroup3656,0
isogroup3658,1.70297707866355
isogroup2894.1,0.15711992139707
isogroup11470,0
isogroup3659,0
isogroup3660,0
isogroup3661,1.32408866872275
isogroup3664,1.08852710704311
isogroup3666,0.456829280281971
isogroup3373,0.696572547094178
isogroup3668,0
isogroup2739,0.292826011169537
isogroup3667,0
isogroup3669,0.351412362231322
isogroup3671,0
isogroup3676,0.592834875443222
isogroup35899,0
isogroup3677,0
isogroup3679,2.1216716675668
isogroup3680,0.544530997049471
isogroup3682,1.51283020250415
isogroup8999,0
isogroup3687,0
isogroup3689,0
isogroup3692,0
isogroup19208,0
isogroup3691,3.39552145837296
isogroup3694,0.102689416286773
isogroup3697,0
isogroup3700,0
isogroup3699,0
isogroup3701,0.00147263605463498
isogroup3705,1.20055568456499
isogroup3708,0
isogroup3707,0.00049032545388679
isogroup3706,1.49362056093269
isogroup3709,0
isogroup3246,1.2939270595913
isogroup24836,0.997028292782555
isogroup26587,0
isogroup3739,0.292185271807113
isogroup3716,0.178950838344715
isogroup3715,0
isogroup3717,0.369342093843795
isogroup23117,2.46026191350904
isogroup3546,0
isogroup3723,0
isogroup3724,0
isogroup3725,0
isogroup23672,0
isogroup23959,0
isogroup3726,0
isogroup3728,0
isogroup19337,0.00553568419161446
isogroup18662,0
isogroup10631,0
isogroup3730,1.026399715831
isogroup3733,0.790805124007253
isogroup3788,0
isogroup3736,0.381237045322065
isogroup3738,0.0550389167104866
isogroup18567,0
isogroup3395,0
isogroup3740,0
isogroup3741,0.904192831677782
isogroup26587,0.828859861791231
isogroup2363.2,1.93410508944918
isogroup3277.1,0
isogroup3745,0.711651965950909
isogroup3747,0.71824095647894
isogroup3746,0
isogroup3750,0
isogroup3753,0
isogroup3754,0.689073313559093
isogroup3757,0.122632560021674
isogroup3804,1.95663711222523
isogroup3760,0
isogroup3812,0
isogroup26745,0
isogroup3766,2.57632425042312
isogroup3768,0.411041877437693
isogroup3356,0
isogroup3769,0
isogroup3775,0.769544909874008
isogroup9638,0
isogroup15178,0
isogroup3771,0
isogroup3779,1.5642637699778
isogroup3776,0
isogroup3778,0
isogroup3783,0.0221070337052304
isogroup3787,0
isogroup3857,0.0249127576190739
isogroup3791,0
isogroup17466,0
isogroup16564,0
isogroup2932,0
isogroup3799,0
isogroup3800,0.556824088266035
isogroup3801,0.0163816026753359
isogroup3802,0
isogroup3803,0.00049032545388679
isogroup12261,0.281152550754518
isogroup16709,1.76110292097703
isogroup28713,0
isogroup11569,0
isogroup22997,0
isogroup3811,0.0692262870958976
isogroup3807,0.00098120391320292
isogroup3813,3.28957993890789
isogroup3815,0
isogroup3824,0.141121615883748
isogroup3823,0
isogroup3827,0
isogroup3830,0
isogroup3835,0.164815626605343
isogroup3836,0
isogroup3839,0.72914370707093
isogroup3911,0
isogroup3954,0
isogroup3841,0.30383897065101
isogroup3844,0.136089496206083
isogroup3850,0
isogroup3972,0.189981540863745
isogroup3852,0.000693586770689404
isogroup3856,0
isogroup3929,0.807312014227873
isogroup3853,0
isogroup3854,0
isogroup3789,0
isogroup3859,0.327066075985734
isogroup3963,0.199138770532914
isogroup24597,0.00402977130737386
isogroup3865,0
isogroup3866,0
isogroup3864,0
isogroup3868,1.32548874261503
isogroup3867,0
isogroup3874,0.486849159797332
isogroup2259,1.22164905340461
isogroup3881,0
isogroup3879,0.483264369520787
isogroup3882,0
isogroup16390,2.26162527209739
isogroup3888,0.393210708478025
isogroup3896,1.33887594405002
isogroup3891,0.35351066895691
isogroup3890,0.193839655555733
isogroup3893,1.22193553029842
isogroup3887,0
isogroup3889,4.21180817054125
isogroup3962,0
isogroup3897,0
isogroup3899,1.35756895891025
isogroup4000,0
isogroup3900,0
isogroup3973,0
isogroup3902,0.0183113914167232
isogroup3907,0
isogroup3978,0.806887325219677
isogroup3990,0.643378753418635
isogroup3720,0.513118577733426
isogroup3908,0.734569588582091
isogroup17424,0
isogroup3914,0.944675374972449
isogroup3917,0
isogroup3915,2.69720734128575
isogroup3918,1.96846469647744
isogroup3916,0.212655844202528
isogroup3037,1.80233674634542
isogroup3921,1.54087564641004
isogroup32070,0.0220309049011824
isogroup16476,0
isogroup29093,0
isogroup7891,0.984133397847615
isogroup3920,0
isogroup3982,0
isogroup3743,0.477879315669756
isogroup3931,0
isogroup3936,0.289464392991733
isogroup3935,0
isogroup21100.1,0.703701833014219
isogroup4003,0
isogroup2336,1.58582664127739
isogroup3941,0
isogroup24771,0.279418100402489
isogroup9027,0.776771099105147
isogroup3943,0.7140066430631
isogroup3944,0
isogroup3940,0.605372926167269
isogroup3947,0
isogroup3949,0
isogroup3946,0
isogroup3952,0
isogroup4004,0.153474775056277
isogroup3953,0
isogroup4013,0
isogroup3956,0
isogroup3958,1.06116741252509
isogroup3964,0
isogroup3966,0
isogroup28069,0.612981677853714
isogroup18214,0.0324948213574335
isogroup15245,0
isogroup3971,0
isogroup3976,0
isogroup3975,0
isogroup3980,0
isogroup3985,0
isogroup3984,0
isogroup12048,0
isogroup27429,0
isogroup3987,0.235377860737161
isogroup3989,0.599857267607091
isogroup3995,0
isogroup4005,0
isogroup4071,0.748703044055615
isogroup4007,0
isogroup4009,1.08774988516693
isogroup6807,0
isogroup4012,0
isogroup4016,0.698880669495767
isogroup4017,0
isogroup3317,0
isogroup4019,1.06950257113328
isogroup4020,0.754663717907167
isogroup4021,1.0330023884162
isogroup17830,0
isogroup21509,0
isogroup3981.1,0
isogroup4025,0
isogroup4109,0.187658406046879
isogroup4027,0.567832189996912
isogroup4030,0.535274689496618
isogroup4068,0
isogroup3795,0
isogroup4028,2.43372217649602
isogroup4026,0
isogroup4032,0
isogroup4186,0.398418687195566
isogroup4035,0.0672484659998472
isogroup4034,0
isogroup4036,0.317518609155362
isogroup4039,0
isogroup1872,0
isogroup4044,5.42209687772276
isogroup4046,0.257790939274852
isogroup4047,0
isogroup4048,0.619155882499278
isogroup4134,0.0502491275848154
isogroup4050,0
isogroup8784,0.848315792696148
isogroup1854,0.146536676794042
isogroup4052,0
isogroup4054,0.180274216842851
isogroup4053,1.47640085305806
isogroup4058,0.613934798726845
isogroup4183,0
isogroup22262,0
isogroup4060,2.02286965128568
isogroup3012.1,0.0153188311270257
isogroup4063,0
isogroup4064,0
isogroup4067,0
isogroup4066,0
isogroup4070,0
isogroup4065,0.648659031394676
isogroup3904,0
isogroup4073,0
isogroup4139,0
isogroup4076,0.705187784993395
isogroup16549,0
isogroup12688,0
isogroup4161,0
isogroup4081,1.54632619816235
isogroup4083,0
isogroup4082,1.12882309182699
isogroup4088,0
isogroup4087,1.98284514027882
isogroup4086,2.09563675709978
isogroup4093,1.6589872696017
isogroup4091,0
isogroup4095,0
isogroup4189,0.752609452594338
isogroup4089,0.133867768352455
isogroup18299,0
isogroup28228,0
isogroup4098,0
isogroup4102,0
isogroup4101,0
isogroup4105,0.390801227639176
isogroup4108,0
isogroup4106,0
isogroup4111,0.147293613357841
isogroup4116,0
isogroup2002,0
isogroup4115,0.444835641181842
isogroup4114,0
isogroup4227,0
isogroup4119,0.268526343786876
isogroup4125,0
isogroup4124,0.506706230033149
isogroup12497,0
isogroup4129,0.253877641626141
isogroup4131,0
isogroup2830.1,0
isogroup4135,0
isogroup4080,0
isogroup4142,4.20425792870151
isogroup4141,0.607065978322438
isogroup4147,0
isogroup4145,0
isogroup4148,0
isogroup4146,0.231079656529373
isogroup4151,0.21673123794806
isogroup2107,0.828745008552939
isogroup4155,0
isogroup17789,1.09929901573163
isogroup4156,0.672855714812809
isogroup4159,3.57501474980924
isogroup4158,0
isogroup4157,0.731414630296701
isogroup4162,0
isogroup4168,2.73200413515948
isogroup4169,0.269928815538759
isogroup4167,2.73018178625337
isogroup4173,0.441474054682632
isogroup4174,0
isogroup16691,0
isogroup4180,0
isogroup4177,0
isogroup4181,0
isogroup4178,0
isogroup13679,0
isogroup4184,0.893476313994552
isogroup4187,0
isogroup3135,0
isogroup4168,0.676312035411591
isogroup4239,0
isogroup4190,0.868586734338301
isogroup4193,0.69723206027002
isogroup4191,0
isogroup3605,0
isogroup4196,0
isogroup4195,0
isogroup11857,0.216035235417337
isogroup33969,0
isogroup4199,0.00443286699077724
isogroup4197,2.02123582342549
isogroup4203,0.221820002680935
isogroup4202,1.83699533807481
isogroup4206,0
isogroup4201,0
isogroup4209,1.34002808243939
isogroup4208,0.773941630722245
isogroup3460,0
isogroup4214,0
isogroup28113,0
isogroup14883,0
isogroup4213,0
isogroup4215,0
isogroup4217,0
isogroup4218,0
isogroup3253,0
isogroup4279,0.0900709628349501
isogroup4222,0.201648917991086
isogroup4307,0
isogroup4299,0
isogroup4225,0
isogroup4226,0
isogroup4235,0.616164994696921
isogroup4231,0
isogroup4233,0
isogroup3704,1.05135533852068
isogroup4238,0.390065159152094
isogroup585.2,0
isogroup4242,1.55284765657543
isogroup4241,0
isogroup4325,1.12851908640766
isogroup3948.1,0
isogroup8757,0
isogroup33387,0
isogroup4249,0.104720704106225
isogroup4251,0.211609329339688
isogroup4248,0.0984418193774106
isogroup3409,1.16922407274073
isogroup4252,0
isogroup4254,0
isogroup4255,0.137313941261124
isogroup4253,0.414539487456753
isogroup4258,0
isogroup4259,0
isogroup4256,0.000693586928518542
isogroup4315,0.902710104574072
isogroup4446,1.30674915494639
isogroup4261,0
isogroup4262,0
isogroup4267,0
isogroup4266,0.363780315509479
isogroup4269,0
isogroup4278,0
isogroup4272,0.123309829539483
isogroup4273,0
isogroup4276,0
isogroup4338,0
isogroup4280,0
isogroup4284,0.234100584499689
isogroup18442,0
isogroup4290,2.69757740506901
isogroup3412,0.156146468010869
isogroup4287,0.991042351970349
isogroup4292,0.648558754012293
isogroup4294,0
isogroup3127,0
isogroup4298,0
isogroup4304,0
isogroup4388,0
isogroup4358,1.19247188520677
isogroup4023,1.93289254674022
isogroup3344.1,0
isogroup4275,0.224885616751032
isogroup29201,0.294539850574049
isogroup4311,0.894504806720077
isogroup22246,0
isogroup4313,0
isogroup4090,0
isogroup4420,0.0186158020134755
isogroup2995,0
isogroup4322,0.783056570278483
isogroup4317,0
isogroup4327,2.13230060898106
isogroup4329,0
isogroup4330,0.469419385341659
isogroup4337,0.278830249788627
isogroup4339,0
isogroup4204,0.87518218773339
isogroup4340,0
isogroup4341,0.24835033591706
isogroup4348,0
isogroup4347,0
isogroup4344,0
isogroup4352,1.04424069637332
isogroup4355,0.0499425455764504
isogroup4362,0.286039774375032
isogroup3316,0
isogroup4367,1.64446852041846
isogroup4368,0.734485113040833
isogroup4427,0.449057326549734
isogroup4369,0
isogroup4370,0
isogroup23534,0
isogroup12255,0
isogroup4372,1.06178173684167
isogroup4375,0.513973260603336
isogroup4380,0.141245869519861
isogroup4382,0
isogroup4379,0.101747278870052
isogroup4386,0.761124474838533
isogroup4385,0
isogroup4389,0
isogroup4392,0
isogroup4432,0.824430039916903
isogroup4391,0
isogroup4393,1.10296298253098
isogroup4396,0
isogroup4395,0
isogroup4398,0
isogroup4548,0.96639690025248
isogroup4401,0
isogroup4488,0
isogroup4406,0.481331163335912
isogroup4493,0
isogroup4407,0
isogroup4409,1.25824167398813
isogroup4411,1.00748714520875
isogroup4617,0
isogroup4412,0.347441701597318
isogroup4497,0.0789082473305449
isogroup4413,0
isogroup4415,0
isogroup3551,0.343782318588729
isogroup4419,0.0248446161686354
isogroup3681.1,0
isogroup4421,0
isogroup4422,0
isogroup4429,0.304347196665576
isogroup4424,0
isogroup4428,0
isogroup3052,0.361499212608587
isogroup4431,0
isogroup4434,0
isogroup4439,1.47481393903182
isogroup4441,0.191521572051992
isogroup4440,0
isogroup4443,0
isogroup4445,0
isogroup4444,0
isogroup3967,0
isogroup23065,0.131387836356054
isogroup24642,0
isogroup4452,0
isogroup7240,0
isogroup21234,0.329010417273937
isogroup4454,2.37622528772356
isogroup4453,0
isogroup4534,0.840566933938505
isogroup4455,0.563148067248336
isogroup22138,0
isogroup6567,0
isogroup3785,0.541073250787346
isogroup4465,0
isogroup4468,0.57119853318181
isogroup4469,0.813845269921768
isogroup4680,0.838036061863584
isogroup4471,0.628103343947822
isogroup9522,0
isogroup4479,0
isogroup4476,0.371782084871718
isogroup4481,1.15381647163057
isogroup4480,0
isogroup4485,2.22256585023001
isogroup16881,0.114035581650774
isogroup14376,0.942343421091021
isogroup4486,0
isogroup4483,1.73000182553881
isogroup4489,0.506332135060566
isogroup4490,0.793436145670368
isogroup4498,2.02677221347083
isogroup4501,0
isogroup4433,0
isogroup4593,0
isogroup4565,0.384984170333412
isogroup17404,0
isogroup4506,0
isogroup4512,0
isogroup4513,0
isogroup4514,0
isogroup4520,0.146181398632038
isogroup4523,1.79550802310223
isogroup4524,9.8694292610495
isogroup4528,0.367264345190315
isogroup4529,0
isogroup4533,0
isogroup30147,0
isogroup12869,0.00129848357448242
isogroup4537,0
isogroup4536,0
isogroup4538,1.52979389669322
isogroup4172,0.466384617163065
isogroup4549,0
isogroup4546,0
isogroup14949,0
isogroup4551,0
isogroup4555,0
isogroup4553,0.221970678627758
isogroup4554,0.624052362903852
isogroup2050,0.0977740990852609
isogroup4559,0.788301415900929
isogroup4556,0
isogroup4563,0.126640339382321
isogroup4561,0.026440300827898
isogroup4568,0
isogroup4571,0
isogroup4574,0.159713409735078
isogroup4578,0
isogroup4576,0.387568686841914
isogroup4581,0
isogroup4585,0.556213156957775
isogroup4584,0
isogroup4586,0.0323671671804006
isogroup4592,0.540932262181979
isogroup4656,0
isogroup23759,0
isogroup23832,0
isogroup4605,0
isogroup4606,1.38087571311086
isogroup4667,0.628361058943213
isogroup4698,0.0561311819710604
isogroup3734,0
isogroup4615,0
isogroup4611,0
isogroup4758,0
isogroup3031,0
isogroup4618,0
isogroup4619,0.483713750050237
isogroup4628,0
isogroup4694,0
isogroup4630,0.00662456918911604
isogroup4639,0.0837520870466509
isogroup4638,0
isogroup4641,0.748790586525921
isogroup4640,0.74697147499153
isogroup4646,0.632857932538461
isogroup4647,0
isogroup4645,2.85412974726773
isogroup4642,0
isogroup4171,0
isogroup4648,0.484422671579084
isogroup4652,0.464018533538369
isogroup14447,1.88794585143515
isogroup25347,0.0789411885706721
isogroup4651,1.37517347931129
isogroup4654,0
isogroup11302,0
isogroup4658,0
isogroup10560,0
isogroup4661,1.20737900951849
isogroup4659,0
isogroup4660,0.230981119917358
isogroup4665,0
