contig	cai
c009315p	0.69009358047
c009315m	0.773597556495
c033159	0.660031461173
c033151	0.653176527021
c048961	0.683793918963
c001357m	0.776208265712
c023358	0.757923041669
c023356	0.786949722233
c023353	0.736253706262
c023351	0.803297588728
c010263	0.697488920333
c010265	0.738852337009
c051408	0.762778199465
c051402	0.6961538236
c053808	0.785887220618
c027753	0.755392616386
c032206	0.76570035464
c032204	0.604185403075
c032202	0.739814240838
c041226	0.641644516807
c020658	0.770652692194
c020653	0.755368739565
c020651	0.782534357903
c020656	0.765741360164
c020654	0.709524482156
c013340	0.7170344254
c004629	0.704295037494
c004621	0.78168303073
c004626	0.794327687533
c009418	0.766267851314
c009410	0.817169901936
c009413	0.75269188889
c009415	0.815402820328
c009417	0.729987766758
c044151	0.742589121464
c044156	0.68011059731
c028400	0.754153788037
c044154	0.751059029826
c027928	0.784603773321
c027926	0.745334212572
c053117	0.647843948083
c053113	0.716549168274
c045462	0.704012331866
c011442	0.601344116224
c039388	0.795149676421
c021081	0.774087863381
c021292	0.74267097758
c021294	0.752175333016
c021296	0.746253443621
c021298	0.759858891467
c040847	0.73113093022
c001094m	0.748884012203
c012937	0.769135341433
c012935	0.769170138012
c012933	0.765381107808
c012930	0.830328918549
c012939	0.716212066059
c016770	0.766367713614
c042113	0.772449292852
c000244p	0.727617622857
c052999	0.782796143351
c037339	0.760889905931
c039202	0.580640195191
c039205	0.681618653714
c019903	0.720863019842
c028113	0.762068530765
c019908	0.758808273719
c028117	0.748530489107
c018051	0.830654522478
c018057	0.718549641502
c044425	0.723731128586
c015568	0.764308470762
c015561	0.697267650168
c015563	0.851557101853
c011679	0.790909641013
c011671	0.689491224592
c011672	0.706494687407
c011674	0.715300435589
c011676	0.733714875726
c036061	0.722476119241
c036069	0.715524295124
c029874	0.732313759362
c029876	0.692874115203
c029873	0.707015601845
c038554	0.727545961599
c038556	0.667076568012
c038550	0.724556528771
c040421	0.702128878055
c040427	0.662081360407
c011563	0.5846662168
c000102	0.728711250686
c014618	0.751774958219
c014610	0.841132194439
c014614	0.721831857203
c014616	0.689898712431
c010508	0.744383315148
c010500	0.728431978435
c010502	0.693274246506
c010504	0.782549819239
c010507	0.721300500371
c002246	0.707783432456
c002240	0.717819901242
c002242	0.812954459005
c002248	0.736993449471
c012745	0.801745896804
c041377	0.686226579886
c028274	0.852508947403
c012746	0.745863457469
c035005	0.754783709483
c035003	0.816197802528
c012747	0.703534880826
c028006	0.758718781898
c028004	0.742714509268
c028002	0.654062644086
c028000	0.7218488629
c011569	0.711085475151
c006199	0.802355072945
c006190	0.752458161065
c034990	0.725782558166
c006194	0.749509981193
c010994p	0.719728635043
c003116	0.737202193734
c010994m	0.74852014813
c003112	0.739008456883
c003110	0.758666062602
c008831	0.633734779963
c007825	0.800116087342
c008835	0.790220780838
c007821	0.772574633654
c008839	0.781629081535
c007829	0.746209268739
c008961	0.731754955704
c008966	0.805031387449
c008965	0.77574851886
c008964	0.778728743568
c036844	0.688420209523
c036842	0.695444106491
c026522	0.769974192864
c036848	0.75842411
c026524	0.796864454543
c024816	0.737244826349
c024818	0.636484481321
c008294	0.791025206721
c008296	0.730917363411
c008290	0.830873103974
c017763	0.752377556527
c033318	0.774386456847
c033310	0.733062614889
c019598	0.754158847405
c019590	0.784120763988
c019592	0.686338086143
c008163	0.802077957101
c008161	0.750062732279
c008167	0.779196086503
c008165	0.78453895161
c000354	0.734144448276
c008168	0.638872513822
c000351	0.711066356314
c015178	0.767407937437
c019049	0.65089106472
c019040	0.690220451924
c019046	0.828230357693
c019044	0.676079873564
c049544	0.614296147523
c025326	0.935413484403
c018319	0.822992788301
c049548	0.689728000345
c005511	0.689056330584
c005513	0.797228839111
c005519	0.739742403672
c010251	0.736788180075
c004546	0.802851194451
c052419	0.767684866421
c037077	0.772838873428
c037074	0.735937017193
c052415	0.623362081559
c028869	0.847673898639
c028865	0.758813457406
c028867	0.742795261305
c043305	0.787135989926
c053040	0.622292148378
c031023	0.694922891767
c031021	0.832195816257
c012805p	0.783695434258
c030996	0.814279538779
c026218	0.701771451743
c003926	0.646652208076
c003920	0.686018671661
c026214	0.582591216285
c026217	0.761307709677
c030011	0.764250343585
c020906	0.734904012426
c020903	0.734328716019
c030012	0.749206262392
c020909	0.785733232877
c021051	0.751151507691
c021055	0.739089122599
c021059	0.858201605593
c038124	0.714068535326
c030015	0.781736584183
c004330m	0.638665883503
c003118m	0.739529068012
c003298m	0.75609024708
c025332	0.760577188159
c003298p	0.766403106754
c025334	0.760427322819
c025338	0.758885637749
c034506	0.71815861864
c034504	0.71308704109
c034502	0.710502767699
c010911	0.751727899513
c006248p	0.848472682666
c011073	0.783580232792
c011071	0.694446623399
c011077	0.779488685158
c011075	0.779807324802
c028272	0.675388080949
c017721	0.730369701014
c017723	0.664697033925
c017725	0.722619716858
c017728	0.756427086814
c023762	0.731494978936
c023760	0.827548678642
c023766	0.840394911605
c023764	0.831929559896
c027065	0.728666968597
c027061	0.755566024082
c022717	0.726229610293
c037797	0.742675239597
c016850	0.792574289047
c016853	0.794542161886
c016855	0.77882870203
c016857	0.832141454586
c051634	0.765729126646
c050543	0.687158100636
c050547	0.715427637936
c037792	0.717413164536
c014512	0.696380465712
c014510	0.81914327765
c014516	0.751713962658
c014514	0.659769307489
c020595	0.771598639919
c020597	0.702960282824
c020591	0.730446499056
c020593	0.788368282457
c023072	0.728398579526
c020049	0.773166483023
c020042	0.79675376667
c020046	0.709317706466
c009993	0.786432371473
c013989	0.780340680521
c009994	0.725990934023
c013980	0.80700878554
c013982	0.80020666454
c013984	0.701307624014
c005238	0.778565888746
c043570	0.741112594977
c043572	0.543821950527
c043574	0.781925407019
c011856	0.710946827285
c040208	0.815852039033
c016649	0.81813422188
c021316	0.763333018719
c021310	0.754150103317
c021312	0.720695006246
c021319	0.853977430417
c004554m	0.729769267119
c019204	0.813204210683
c042097	0.845925766688
c048327	0.662886577876
c019153	0.83910078108
c018156	0.751476818701
c018154	0.794565046244
c018150	0.7098541235
c041556	0.776380365901
c041550	0.728390530287
c047786	0.685861561223
c047785	0.743838130183
c028187	0.717278100821
c028184	0.697313635003
c000400m	0.749478071295
c017904	0.777599576528
c039031	0.690180811647
c017907	0.759069103986
c035908	0.764457687485
c054385	0.777451380372
c001937m	0.744731757468
c004911	0.758213625149
c049038	0.615603826024
c049036	0.732463255256
c049030	0.681137188058
c005587p	0.825949154597
c051024	0.830315856353
c051020	0.799183458924
c001096	0.782888864562
c001090	0.750885713599
c001099	0.773586317173
c031599	0.804989817762
c031595	0.781786166891
c030248	0.701302874125
c030247	0.690192926668
c000948	0.724242274508
c000940	0.732799033761
c000942	0.768169041645
c000944	0.765121210221
c001638	0.798067569707
c001630	0.775156324992
c001632	0.740196850039
c001635	0.806025501656
c017873	0.732555629153
c025643	0.716310028424
c039595	0.689641939367
c033291	0.699625426311
c033297	0.724509489222
c033295	0.705895090613
c033299	0.689685825897
c032746	0.717897335676
c032740	0.739640035101
c003706	0.745770553367
c003704	0.797757443258
c039849	0.725345631178
c003701	0.797346230519
c003709	0.772139219067
c007677	0.764313306162
c007675	0.684627887148
c007673	0.770698234748
c012797	0.781466133368
c012795	0.751553255919
c012793	0.768672609318
c012791	0.793309274796
c019769	0.709488686931
c019765	0.69917740363
c029148	0.781177033227
c012027	0.716350166589
c012021	0.788385393527
c023162	0.774003975491
c029140	0.818162063827
c004071	0.64945331513
c049999	0.635604536131
c003730p	0.800602450906
c009138	0.72055046762
c009130	0.731455330095
c009136	0.673381532782
c009134	0.76022414025
c002959	0.75247337565
c002953	0.727693496136
c002956	0.736497557142
c043744	0.767144243444
c047488	0.793647206789
c009280	0.705183861534
c009282	0.737088789074
c005705	0.711083222327
c009286	0.804528962587
c009288	0.765641459633
c020204	0.759934183473
c020209	0.759476521482
c009864	0.762866633667
c009866	0.768589233804
c009860	0.772638087459
c009862	0.717084858987
c009868	0.775267297853
c023677	0.704361219931
c001565	0.801207458911
c017205	0.683621574043
c045882	0.728692927596
c021157	0.768408976634
c021155	0.785493820182
c021152	0.824532083554
c045887	0.803516752252
c050942	0.724524741335
c005022p	0.779093023553
c005022m	0.80308816649
c048418	0.777601935336
c040249	0.726040367471
c024252	0.860134668289
c024258	0.726279457285
c015473	0.733633965465
c015695	0.800966590061
c015326	0.686484043394
c015694	0.696360235319
c015698	0.778795056445
c016244	0.775942706205
c016246	0.84290220799
c016240	0.743112779397
c016242	0.724798996556
c016798	0.784400574959
c016793	0.726742367604
c016797	0.720167738079
c016795	0.787498281245
c022318	0.760713080576
c011507	0.801066987753
c014081	0.782389850694
c011506	0.674190634396
c014085	0.694241772241
c016849	0.779273547232
c023447	0.761896378849
c023445	0.611630781201
c023443	0.665539021302
c044289	0.802972438584
c010791	0.707973750124
c010793	0.768995044181
c010795	0.772034449361
c043068	0.716385906876
c017689	0.815797208183
c017683	0.684238794117
c017684	0.734485613759
c025612	0.808579852316
c011222	0.755782553092
c011220	0.825336241918
c011226	0.752278304195
c011224	0.732261887727
c010175	0.672162921744
c010177	0.703817929356
c010171	0.770795003579
c029965	0.684946371001
c029962	0.663974395755
c004699	0.788580979991
c054859	0.767856159676
c054857	0.683586166906
c052695	0.835332045735
c050191	0.670283309418
c027234	0.811089549549
c027236	0.820943065846
c027230	0.858350614965
c004690	0.758609582628
c042501	0.74674243425
c006709	0.755512143977
c041856	0.748856098135
c041852	0.761494404168
c044822	0.779380999604
c041858	0.728234382677
c053427	0.778177773738
c020769	0.716622073024
c020766	0.809600780947
c053428	0.666555878024
c036602	0.813002606617
c052139	0.760500828025
c029434	0.820538725998
c036902	0.729487894344
c007472	0.761615348271
c007478	0.756515387401
c000480	0.739995394101
c030120	0.794225379362
c001949	0.739642379707
c001944	0.771123802006
c001942	0.781947705618
c036907	0.830438749552
c052281	0.706709516581
c052285	0.727028960193
c001087m	0.761081615991
c052289	0.758173652013
c012778	0.778667564677
c005036m	0.723549457663
c045776	0.699684387847
c038734	0.711054551102
c012228	0.742776617943
c048623	0.793994515105
c048626	0.711455571577
c048628	0.72404514314
c040033	0.895941598387
c018563	0.79135311757
c022482	0.751747977679
c026102	0.809705397037
c026109	0.764849434136
c003281	0.664194276201
c010267	0.796010680856
c010266	0.767960537701
c010269	0.763483671576
c002602	0.724412298623
c033561	0.701863536894
c032285	0.787602767238
c032289	0.683624868648
c025058	0.757354020817
c050752	0.718510153887
c031888	0.82528683316
c011259	0.736527133336
c031881	0.766480362497
c031885	0.856740638222
c021384	0.724273516679
c013031	0.720123739802
c021567	0.71967119875
c021565	0.770122525814
c009494	0.745973331168
c005178	0.802557471138
c053191	0.73395256403
c017546	0.805095344897
c022839	0.703822714525
c022830	0.686569597621
c022832	0.679980216119
c006184p	0.866426722659
c015259	0.732984458037
c015250	0.676319720184
c015256	0.772397826879
c015254	0.684981535565
c043248	0.724218188747
c043246	0.797907005492
c023871	0.767578451505
c023877	0.747483246507
c023875	0.802668619773
c011189	0.752910699283
c011187	0.800374296916
c034730	0.804872869232
c011183	0.760213871837
c011181	0.806743359942
c039520	0.886498524606
c018784	0.730471478802
c018785	0.763151562256
c014693	0.743964977517
c014695	0.749031686484
c051129	0.747067613721
c010582	0.769541843054
c010584	0.82076168081
c051120	0.900497674881
c051124	0.794615980286
c037822	0.714797930815
c045155	0.761942527461
c054959	0.759564250163
c054957	0.737964261115
c017343	0.738342560575
c017347	0.643670601951
c001467	0.743012974309
c001468	0.726337490908
c017348	0.730936920562
c050252	0.845941356001
c037280	0.706658291659
c015353	0.755883345842
c012525	0.755386736017
c012521	0.855225004063
c001203m	0.689033628559
c027408	0.714871973206
c027406	0.717756137604
c027404	0.775002590062
c027400	0.764667634548
c029351	0.845524828252
c029352	0.782259468879
c029358	0.785606186013
c012699	0.763814621181
c006110	0.755679609127
c006112	0.792925389321
c006114	0.789239643203
c006116	0.813163625232
c006118	0.764108776634
c009412	0.785635020737
c000428	0.711854250513
c000427	0.770790182524
c000425	0.741213776653
c000421	0.726570735511
c019517	0.8090656758
c019511	0.734863131807
c019513	0.763025927067
c014934	0.761576480929
c014936	0.770693539476
c014930	0.772957235257
c014932	0.737510479432
c001556p	0.752079087602
c009430m	0.820957419656
c046546	0.749215368369
c002748	0.777096592449
c046548	0.732991714815
c008218	0.816208122339
c008214	0.800000665925
c008216	0.715422094125
c008210	0.776015421461
c008212	0.781169788742
c002429	0.70443237033
c009041p	0.742199139735
c052490	0.72760945447
c032042	0.742407303457
c025615	0.850373386849
c018644	0.80161187103
c018642	0.776998824385
c018640	0.777570867565
c018648	0.788344209776
c048415	0.739147646542
c040661	0.778429339824
c004423	0.708074010791
c004426	0.753717912784
c018395	0.755334299255
c018397	0.744989718177
c018390	0.748415238979
c051813m	0.818887445532
c000584p	0.768415989347
c036347	0.800573542062
c036345	0.751988437343
c036343	0.812324718212
c036341	0.767048289385
c000584m	0.661014576858
c006937	0.77200901092
c006935	0.755650939585
c005378	0.761415603082
c041136	0.674380727245
c005372	0.757673785347
c009653	0.759075168348
c009651	0.721044754268
c009657	0.822475626681
c009655	0.808530850395
c009659	0.753887461688
c028602	0.759770427525
c028606	0.820309147655
c017143	0.833204180891
c029135	0.76443686946
c029134	0.770162543569
c029137	0.730329292473
c038293	0.701698741173
c038290	0.756752189282
c038034	0.781661682191
c038035	0.753244522425
c038033	0.786881167972
c015752	0.749322719058
c038031	0.79050044117
c001300	0.79463705138
c001303	0.761647818416
c041811	0.741261099424
c034588	0.863155833548
c010261m	0.825700485951
c024606	0.762028434977
c024602	0.792574567585
c041813	0.785257623664
c025559	0.714398135415
c025557	0.697739669701
c025555	0.766876027258
c026609	0.766580850166
c026602	0.800978256288
c026606	0.754941191065
c026604	0.820361751285
c033580	0.786711342818
c027319	0.779887177069
c009731	0.798372147906
c033050	0.754383329722
c033054	0.65589676829
c033056	0.791963138171
c048882	0.742835514614
c048885	0.784621656075
c009737	0.743512565403
c023098	0.737362964527
c023093	0.677783171659
c010343	0.763689124283
c051328	0.782498367966
c010347	0.841807947725
c010345	0.711474608176
c051324	0.751666163546
c032322	0.74851660711
c032327	0.847372783231
c020515	0.732164005697
c020517	0.806987560212
c020511	0.705934893406
c020519	0.699693416209
c004144	0.76188153475
c004143	0.69147706134
c009515	0.678986049836
c009517	0.838922541695
c009513	0.823376152364
c006502	0.735144993194
c045549	0.716396179607
c021646	0.801926796586
c021642	0.761433191089
c021640	0.774905717698
c021649	0.76407715491
c021396	0.786182684675
c013901	0.688551068749
c013903	0.741830459658
c013904	0.769941818798
c013909	0.848751380854
c042018	0.76246385027
c042014	0.772653111746
c010821	0.741224331834
c016088	0.792433885341
c016082	0.727856017601
c016087	0.704221202343
c016085	0.805678441472
c019821	0.77980439479
c019823	0.754519971032
c019825	0.755345428447
c019827	0.710306219697
c015197	0.715505307312
c015191	0.675851537923
c015193	0.787313777144
c050874	0.83338432884
c017978	0.805691158052
c044703	0.828176446959
c044744	0.718938576929
c016629	0.75383526238
c016627	0.792440402834
c016623	0.682238974178
c016621	0.747995978832
c047962	0.765134236198
c015440	0.792987147986
c047964	0.727622292476
c011532	0.714709841936
c011534	0.74067970708
c022653	0.652799121084
c023938	0.811985243283
c023935	0.779003964821
c013732	0.756363555416
c025602	0.774428949855
c034784	0.837146058616
c034785	0.717100291696
c026572	0.750992820187
c036634	0.718833864306
c036630	0.821558336569
c025902	0.671212915024
c025903	0.78917093485
c026573	0.688930143152
c038741	0.6757209097
c018848	0.707475478185
c001217m	0.771832413502
c018842	0.76220698883
c018846	0.698376655134
c014714	0.718813058115
c000259p	0.727694780104
c014719	0.749008879701
c010664	0.705148916011
c010666	0.722859412245
c010660	0.76449109717
c010662	0.701241234939
c000259m	0.749312512119
c010668	0.723114444604
c002127	0.710306187299
c002129	0.739828880233
c046277p	0.675123377133
c007384	0.768971250061
c000499m	0.795145545701
c030178	0.718870701073
c030175	0.825718406333
c013041	0.783475389447
c013043	0.769460066439
c028722	0.766683108369
c028720	0.730047048877
c028726	0.671512314015
c051497	0.804873940242
c006094	0.818330228402
c006091	0.741123547577
c037335	0.744792387572
c006098	0.814789768907
c003252	0.757303131388
c003254	0.735276182731
c039518	0.671126075123
c039516	0.710599892983
c007942	0.800336365292
c007944	0.771729097653
c007946	0.715221864304
c007949	0.747583612305
c037333	0.717081095478
c015947	0.748494417122
c015945	0.746177510856
c015941	0.778810390928
c006363	0.737018391499
c006367	0.70768344654
c006365	0.854768174886
c003786	0.731501434515
c006369	0.722701796534
c003782	0.748001718703
c003780	0.758708577693
c001874m	0.827641568677
c012713	0.650225860137
c012711	0.768107209735
c003056m	0.793768347531
c029496	0.766506545739
c029494	0.746886676042
c031350	0.716754738775
c003056p	0.769442826702
c031353	0.802407200117
c043754	0.652078411009
c043757	0.730656682806
c031356	0.757022442212
c026371	0.71093298753
c026377	0.724386702055
c000784	0.767600825306
c033214	0.740797068675
c012103	0.778751268505
c019490	0.705736382686
c019492	0.747311502834
c000789m	0.727876475741
c008004	0.663988676422
c008006	0.774663483558
c008000	0.733261489772
c008002	0.738256507546
c000258	0.724130774172
c000251	0.70292102033
c000253	0.718714471126
c000255	0.718675992107
c000257	0.768077370923
c026230	0.788275499856
c029336	0.664491065088
c018457	0.670197097872
c018455	0.748267702298
c018459	0.818905184032
c041996	0.738458699829
c001446p	0.716859396855
c017560	0.792808012843
c052517	0.790676275784
c052519	0.703533493601
c025959	0.773122030257
c025952	0.789859178601
c012025	0.707729394819
c019358	0.733967060559
c000932p	0.742959642733
c037220	0.812350706748
c020709	0.813831414041
c031302	0.83777022889
c009754	0.735603284047
c031308	0.738332405352
c009758	0.822256132831
c003995p	0.765834596888
c049770	0.708650640272
c003064	0.77595484553
c028147	0.796859230066
c039556	0.805025380959
c012020	0.784136869403
c003062	0.706323891399
c020820	0.754093582937
c020822	0.750467482776
c020824	0.854233482752
c020826	0.745156097828
c011942	0.803525303747
c011941	0.737526542993
c011940	0.784846006035
c018058	0.68150167019
c018059	0.790651209947
c012366	0.758623708871
c012367	0.723224344172
c012364	0.663295265297
c017354	0.734685447203
c054942	0.742239312114
c017351	0.762845517445
c001477	0.786003339574
c012029	0.7850808693
c021840	0.738893301161
c010132p	0.823693640263
c025168	0.734063856147
c022392	0.728075825975
c025162	0.868885586597
c025160	0.734866060261
c025166	0.761809482437
c025164	0.695384497463
c034226	0.759740505899
c034229	0.706207426549
c011734	0.825957604684
c011736	0.715256556921
c011730	0.925854621543
c011732	0.781516367096
c011738	0.761027819793
c009996	0.761599964285
c017603	0.817143368766
c017601	0.703063605826
c017605	0.764404788866
c017609	0.673924162246
c022539	0.762967313228
c022531	0.828110616997
c022533	0.784948894946
c022535	0.748051696613
c026437	0.751754850172
c026431	0.725716600231
c026432	0.798264598742
c026439	0.795340694501
c013517	0.754398302672
c027141	0.754440504631
c010466	0.820592334477
c010464	0.719700441433
c010462	0.73785892319
c010460	0.791274007089
c010468	0.73155601896
c016956	0.78015815622
c029870	0.728643283897
c042581	0.756048704947
c042587	0.884020916616
c042584	0.811952224506
c020491	0.824349605363
c020493	0.763195516145
c020497	0.717386906331
c020061	0.693815918405
c027859	0.692603446326
c027850	0.730141531297
c027854	0.728619978387
c043988	0.797801476533
c043984	0.703343716403
c043986	0.811776245579
c043980	0.80725584876
c008926	0.810909053321
c043634	0.76038072392
c045260	0.677539274538
c046005	0.780279754228
c013412	0.727207163899
c002008m	0.853935577327
c009173	0.771373737955
c013417	0.809861688127
c038955	0.722840975005
c005649p	0.814909307566
c005649m	0.811528467858
c047356	0.821658847061
c044342	0.798898913927
c042204	0.780576459669
c042206	0.682680102508
c052754	0.735759057233
c044519	0.72658664296
c042187	0.658163995742
c042185	0.754472018406
c042184	0.806134092405
c005487	0.772909314061
c037421	0.773017446768
c037423	0.678417586748
c037425	0.766642204322
c037427	0.681037199067
c028490	0.755247427974
c028495	0.713922028997
c039374	0.766241223949
c039370	0.720335498561
c035862	0.688587775823
c003849	0.731395529502
c037798	0.704179932439
c015366	0.730298780019
c015361	0.776233489897
c011479	0.712825374557
c011477	0.671747059653
c011473	0.75844282729
c035797	0.662748942833
c035791	0.614594683716
c035793	0.712551043411
c035798	0.739793094439
c011384p	0.824670688516
c031140	0.688817183755
c001190	0.726498357523
c013677p	0.70139993753
c001194	0.765715101275
c014328	0.81529941019
c036448	0.679738256148
c031498	0.748152203835
c036443	0.596011523133
c036447	0.782600246787
c035138	0.709019008242
c035132	0.848866314883
c002089	0.732136364345
c002083	0.716851092853
c011726p	0.822618232418
c010406	0.746343398995
c005855	0.751744331695
c005857	0.777218599603
c005851	0.741288416976
c000823	0.721434748202
c000821	0.75411797109
c000824	0.747651640175
c001777	0.785782038761
c001771	0.711337758961
c001779	0.760285135994
c052443	0.824951336965
c002765p	0.808497279262
c018133	0.73523677081
c000376p	0.747720526661
c025766	0.711937357109
c025760	0.84480006381
c025762	0.76766801386
c019527	0.742664649345
c025769	0.758436146074
c016338	0.748412597746
c052447	0.730287576102
c001510p	0.708876176588
c003748p	0.736718381657
c003020	0.790525987029
c003025	0.717924831055
c008904	0.777738949146
c008906	0.756153516996
c008900	0.71219478291
c008902	0.818027670286
c007732	0.807798311713
c007737	0.728733552034
c007735	0.754525204385
c041373	0.680776794632
c007738	0.699870949617
c041372	0.752384030942
c019689	0.857560684429
c019681	0.721720822513
c019683	0.768028780895
c019685	0.727603502012
c019687	0.826792936103
c032574	0.771259612111
c032578	0.766624906799
c012139	0.733416241883
c023600	0.741406060923
c023606	0.816404404966
c023608	0.759575280798
c026238	0.741680659203
c048300	0.723876573753
c024968	0.685046907621
c019131	0.786520907556
c004332	0.788981570339
c004331	0.815989221185
c004334	0.78334976719
c004339	0.782693321493
c026181	0.792253745244
c000010p	0.784601295693
c030038	0.719978905266
c031802	0.809651123879
c031807	0.790826419781
c031809	0.673762032445
c002855	0.757745334196
c002853	0.741327196588
c002859	0.747498474873
c030031	0.654911983049
c010574m	0.733022905663
c004595	0.638068849752
c004590	0.72860494574
c005469	0.767818558429
c005467	0.727273292791
c010574p	0.737147451981
c005463	0.787176091631
c000908m	0.725577220866
c009366	0.773833557715
c009364	0.751372396464
c009368	0.746662275819
c000908p	0.765018779011
c028913	0.671401968662
c001849	0.787541089675
c009944	0.812665382323
c009941	0.852630536491
c009948	0.773195715268
c030869	0.690002612095
c030861	0.80552203032
c004849	0.762653739459
c004845	0.797514553355
c004840	0.720896763931
c004842	0.73473210545
c020438	0.830016299145
c033906	0.77913604829
c020431	0.70433336252
c024118	0.757673545913
c020430	0.814949272573
c024114	0.73626535262
c024116	0.824909199317
c016457	0.788898202025
c016451	0.786047211537
c016453	0.794427813816
c016459	0.783325602978
c025243	0.642167619941
c023568	0.748854007856
c014160	0.809169958822
c014166	0.63341308762
c014164	0.704569794396
c023561	0.67508639483
c010853	0.771742799122
c010855	0.729807841537
c010859	0.724060560468
c032057	0.766707636825
c000613p	0.76779839024
c046506	0.856642983007
c003111	0.772886434931
c016706	0.758233751999
c017514	0.790857062578
c011106	0.71603830765
c011104	0.779640501239
c011102	0.695805398664
c011100	0.718735700211
c011109	0.810368043846
c009272	0.718803378847
c009273	0.803612241056
c017434	0.789218189986
c017436	0.673662247542
c017430	0.790507271635
c017432	0.746462184057
c008832	0.799435968022
c051700	0.80393884326
c051702	0.664553702651
c015775	0.828825470268
c015770	0.788419218728
c015772	0.670799615984
c015778	0.750785287099
c017630	0.804765939036
c042429	0.739985167179
c042425	0.674105626931
c027486	0.672994071453
c027489	0.732162598389
c002883m	0.694563080768
c047500	0.720944974778
c014425	0.818502210755
c014420	0.710834743244
c047603	0.711156720715
c014428	0.693602515602
c020680	0.713662932849
c020684	0.676079873564
c047508	0.724626165941
c047509	0.715072816829
c008804	0.79045348939
c043772	0.728874875622
c020136	0.760620967762
c020135	0.702665059632
c020133	0.697666277839
c020131	0.676798128546
c014992	0.754025151113
c011925	0.762303814121
c011927	0.789989979591
c011923	0.740105017565
c007243	0.759567675003
c007241	0.791669111436
c007245	0.752328495156
c017197	0.694923099522
c017193	0.663431195677
c017191	0.762304870839
c012349	0.766525985941
c046236	0.699116311532
c019331	0.713629621805
c019333	0.748010168229
c019335	0.842276337014
c040379	0.759624690781
c012618	0.759043702045
c001148p	0.684802848043
c047672	0.807719675331
c012614	0.747842119856
c012615	0.742527019829
c000413p	0.731981778848
c048148	0.828783441048
c048146	0.76090634536
c037614	0.742796169567
c037618	0.758191138807
c001148m	0.755309186912
c038650	0.775719184214
c048490	0.778911715391
c048494	0.736893727336
c017078	0.723911371939
c049321	0.710534507762
c000162	0.703536735299
c000164	0.789615589849
c001227	0.793729500586
c039109	0.729687238672
c001696m	0.717564089748
c028684	0.735895144688
c028686	0.733305631845
c022357	0.772118692176
c054274	0.696566992902
c011480	0.662958216412
c000260p	0.729311748136
c000260m	0.749312512119
c029886	0.784963842808
c004474	0.745982228455
c030084	0.851445413431
c029552	0.714528025869
c029556	0.793543874487
c001387	0.768511865894
c024357	0.736998624227
c038675	0.734582048912
c003319	0.752628271988
c024684	0.686552531429
c024686	0.679279084698
c024680	0.774468720069
c024682	0.710749251254
c004470	0.764918298117
c026682	0.755164190581
c033509	0.878385118307
c026686	0.740537669346
c026684	0.765157506138
c033507	0.744427737994
c033505	0.720539891131
c002543	0.736845796949
c002541	0.76438753216
c002547	0.779676501047
c002545	0.762634232458
c003575	0.746989101814
c013178	0.737784053069
c006651	0.663656512242
c006657	0.787192085071
c013173	0.730493194894
c010704p	0.796496331933
c048804	0.712491850064
c048806	0.759359532985
c028305	0.822566241776
c028307	0.741756985441
c028301	0.676153422355
c022769	0.801720109776
c028308	0.788722445595
c023016	0.795869392523
c006942	0.797620651502
c044056	0.840111572569
c014375	0.642454276562
c008719	0.811151705795
c008714	0.717305367104
c008716	0.799281675236
c001373m	0.757803677895
c005364	0.709385402466
c005365	0.769397011929
c005362	0.772039789521
c002654m	0.723100152585
c004275	0.77621122517
c004273	0.800403056667
c004271	0.743581340242
c028091	0.691596995639
c002654p	0.701016332095
c018723	0.826859378128
c013447p	0.770395392227
c050010	0.815975175259
c050017	0.68552155775
c049860	0.792323533299
c049864	0.767145324699
c049866	0.732353907142
c027641	0.673800974827
c027643	0.642614497086
c027645	0.746113678536
c009046	0.783058202705
c009044	0.731943327495
c009042	0.779900193671
c009048	0.671528185391
c017133	0.695809170436
c009598	0.728897815732
c025868	0.682882795482
c025863	0.634547759485
c053543	0.666157115224
c017134	0.734569061382
c051838	0.794612736947
c051830	0.779857311189
c018317	0.703055130241
c011530m	0.776394135764
c018311	0.743597562517
c053093	0.820471188447
c020330	0.703098895432
c020332	0.666207689672
c020338	0.760746772668
c025062	0.790904488751
c006512m	0.786379479489
c030499	0.705388033074
c006512p	0.77800013763
c002528m	0.806891345082
c025076	0.74707720786
c002528p	0.811072420263
c047478	0.712364552781
c043364	0.801157099429
c043366	0.777222050093
c032114	0.642745485795
c022002	0.755450617585
c003497p	0.766797471641
c037076	0.679215801234
c010957	0.796295970652
c010955	0.705399929137
c010953	0.76800093061
c010959	0.684891338104
c045839	0.747779163812
c003405p	0.770894206322
c011315	0.705277697729
c014798	0.700517391659
c014797	0.750230787904
c014793	0.717078984955
c003439	0.828089474197
c051004	0.707968247314
c002775m	0.682461939121
c028366	0.779277113628
c032013	0.757676362946
c035360	0.682149002518
c035362	0.748180900728
c035368	0.620455493659
c025298	0.834206089264
c045349	0.69395366181
c017261	0.801178625367
c017263	0.837800616968
c040929	0.903863942156
c001546	0.799287355107
c001545	0.707425153166
c040920	0.800639377389
c040924	0.670020637229
c050356	0.730223455386
c027520	0.756309270481
c027524	0.751527853856
c000393m	0.779517776395
c036927	0.742807454196
c029411	0.79021822411
c029415	0.777367928317
c006018	0.720089866152
c042618	0.77213557665
c042616	0.754250506053
