gene,mbd.score
isogroup10521,-2.01106342537011
isogroup10522,0.517903405798771
isogroup10523,3.60212762731811
isogroup10525,-1.86556952419411
isogroup10526,0.804443483065728
isogroup10529,-0.885477167466677
isogroup1053,0.552452279855767
isogroup10530,-1.37842060714719
isogroup10531,0.749723698690092
isogroup10532,-2.14181740993626
isogroup10533,0.585401007001281
isogroup10534,-0.277696934875686
isogroup10535,-1.66459395597889
isogroup10536,-1.85935633417387
isogroup10537,2.77642115570639
isogroup10538,-1.70763901053628
isogroup10539,-0.533520886816645
isogroup1054,2.81080071313679
isogroup10540,0.815907601421739
isogroup10541,10.0006313674203
isogroup10544,-0.896047755580327
isogroup10545,0.164946943485338
isogroup10546,1.36919305502251
isogroup10547,-1.69987305013717
isogroup10548,1.72236759148539
isogroup10549,2.70911643847866
isogroup1055,-1.40896475956024
isogroup10550,-1.15519674677882
isogroup10551,0.730553898703357
isogroup10552,-0.218839461885404
isogroup10553,-1.32558938626016
isogroup10554,0.265185009798705
isogroup10555,-0.992449922800712
isogroup10556,0.927661975399887
isogroup10557,1.31515577174525
isogroup10558,0.367762594002528
isogroup10559,2.87534391365488
isogroup1056,2.24909622578493
isogroup10560,-0.198155996217831
isogroup10561,1.21375922160681
isogroup10562,-1.44022858812063
isogroup10563,-0.0745295774006384
isogroup10564,-1.25697690223624
isogroup10565,1.90306018680067
isogroup10566,-2.28361950571012
isogroup10569,-1.57015729113257
isogroup1057,0.963192584848518
isogroup10570,-0.26324149719035
isogroup10571,-1.22808896354581
isogroup10572,1.61971134516208
isogroup10573,4.22838132708928
isogroup10575,-0.170843364443717
isogroup10576,-0.05111244415741
isogroup10577,2.26521590733205
isogroup10578,-0.332565154278012
isogroup10579,-0.995199533927944
isogroup1058,0.800529798608816
isogroup10580,-1.03155104250496
isogroup10581,0.445360393219383
isogroup10582,-1.33903246426382
isogroup10585,-0.989491455487272
isogroup10586,-1.32720790533069
isogroup10587,-1.37026331818606
isogroup10588,-2.9900346515339
isogroup10589,2.18320243972101
isogroup1059,0.520527710271747
isogroup10590,-0.487830116753571
isogroup10591,-1.57447874645603
isogroup10592,-0.221906696417232
isogroup10595,-0.777988501461465
isogroup10596,-1.01654781324975
isogroup10598,3.33586324062675
isogroup10599,-1.44410710777812
isogroup106,-0.927190744820202
isogroup1060,-0.429469938942235
isogroup10600,-1.61195484649542
isogroup10601,-0.921159779326353
isogroup10602,-1.45777442539084
isogroup10604,-1.18135731283779
isogroup10605,-0.0905997357802432
isogroup10606,-1.15200458405118
isogroup10607,3.94413088232001
isogroup10609,-0.616815907961914
isogroup1061,-0.853484231622785
isogroup10610,2.3120135920335
isogroup10611,-0.0676683348401778
isogroup10613,0.554540839790044
isogroup10614,-0.397052619629416
isogroup10615,-0.860149061729985
isogroup10616,-1.53601407191569
isogroup10617,1.3727425868846
isogroup10618,-2.5378069914337
isogroup10619,1.112248932599
isogroup1062,-0.720955765664571
isogroup10620,-1.94845454780291
isogroup10621,2.00084523689122
isogroup10622,0.0805599870976478
isogroup10623,-1.07206234367466
isogroup10624,-1.87509867005802
isogroup10625,-1.92444758110766
isogroup10626,2.63368844603685
isogroup10627,-0.081166625429396
isogroup10628,-1.03881109076854
isogroup1063,-1.95677987793109
isogroup10630,2.75833124480619
isogroup10631,1.21432658851313
isogroup10632,-1.51341404028052
isogroup10633,1.86826438358328
isogroup10634,1.73076981383321
isogroup10635,0.532466531761572
isogroup10636,-1.40860617785122
isogroup10637,-0.350490852414286
isogroup10638,-1.23088665755524
isogroup10639,-2.12750886797517
isogroup1064,0.624641761718941
isogroup10640,-0.710905533965586
isogroup10641,1.19784369139163
isogroup10642,-1.7363326717585
isogroup10643,-1.32921900108657
isogroup10644,0.199407552486018
isogroup10645,-0.709681992614504
isogroup10647,-1.33796634885272
isogroup10648,1.0012811928555
isogroup10649,2.0790143256589
isogroup1065,-1.0441920061153
isogroup10650,-1.94414694377582
isogroup10651,-2.27503978561183
isogroup10652,-0.106239724131608
isogroup10654,-2.34186398775358
isogroup10655,0.329484791946172
isogroup10656,-0.560157431653381
isogroup10658,-3.18522844610597
isogroup10659,-0.75218044042175
isogroup1066,2.17293606584551
isogroup10660,-0.0880935198913837
isogroup10661,-0.353268647722113
isogroup10663,0.806859130759678
isogroup10664,-1.05768584305429
isogroup10666,0.958310099568253
isogroup10667,0.785917119417699
isogroup10668,2.73474387342545
isogroup10669,0.378490257907845
isogroup1067,0.897845598084343
isogroup10670,-0.265070819073194
isogroup10671,2.69611135243403
isogroup10672,-1.65776040744926
isogroup10673,2.12571568039861
isogroup10675,-1.58604305901594
isogroup10676,0.783179354365936
isogroup10677,0.435591926318334
isogroup10678,-1.47616261879467
isogroup10679,4.54571599185585
isogroup1068,-0.922985706356014
isogroup10680,1.53446757350069
isogroup10681,2.19126833594469
isogroup10682,-0.857964649242324
isogroup10683,-0.720174519762495
isogroup10684,-1.51342070872755
isogroup10685,1.23416647351865
isogroup10686,-2.11566326035602
isogroup10687,1.80507065795689
isogroup10688,-0.531751947663944
isogroup1069,-1.51657844126778
isogroup10690,-1.10181956749362
isogroup10691,1.03284872771018
isogroup10692,1.37330151633176
isogroup10693,-1.98012870366985
isogroup10694,-1.07932169984343
isogroup10695,-0.820487184613444
isogroup10696,-1.10285792955636
isogroup10697,-0.282523067097537
isogroup10698,-1.29384144179206
isogroup10699,-0.850066226874238
isogroup107,0.132245306734607
isogroup1070,-0.581466991896797
isogroup10701,0.447858088599455
isogroup10702,1.50524501711109
isogroup10703,1.77743724358837
isogroup10704,-1.23884850919641
isogroup10705,2.62127085360648
isogroup10706,-1.21752149474459
isogroup10707,-0.737509628020568
isogroup10708,-1.56598389187383
isogroup10709,-0.547514876899393
isogroup1071,1.09718991215377
isogroup10710,-0.790697778235592
isogroup10711,1.90363329362808
isogroup10712,2.7325575070541
isogroup10713,-1.96214287296804
isogroup10714,-2.77738180343535
isogroup10716,1.33859487543767
isogroup10717,0.0411133074781591
isogroup10718,-0.855380333457686
isogroup10719,-0.602666477662046
isogroup1072,-0.786230943034509
isogroup10720,-0.824624487246242
isogroup10721,0.673879428204936
isogroup10722,1.02543361655897
isogroup10723,1.68844737834699
isogroup10726,2.98627533784973
isogroup10728,0.506946473362814
isogroup10729,-1.8450448591743
isogroup1073,0.654657796286334
isogroup10731,-1.83009029616542
isogroup10732,0.748255432280258
isogroup10733,0.28677728789291
isogroup10734,0.808309514019688
isogroup10735,1.87607473372256
isogroup10736,0.387634004199476
isogroup10738,0.586041024392494
isogroup10739,-0.802754683335817
isogroup1074,-1.05488495935901
isogroup10741,-0.974568984161255
isogroup10742,-2.82307044771329
isogroup10743,-0.304201175760018
isogroup10744,1.79393486118881
isogroup10745,-2.18088474229936
isogroup10746,0.524279430253238
isogroup10748,-1.05068241487367
isogroup10749,-0.272572257529668
isogroup1075,-1.53390143702318
isogroup10750,2.2370923352502
isogroup10751,1.2693755575437
isogroup10752,3.42367423104398
isogroup10753,-0.121392410094798
isogroup10755,-1.03865583035736
isogroup10756,0.300771516205705
isogroup10757,0.133062587679742
isogroup10758,0.135134520074571
isogroup10759,-1.27507331844726
isogroup1076,0.298174075444486
isogroup10760,-1.67111786391459
isogroup10761,1.25691710173037
isogroup10762,-3.09277879639584
isogroup10763,0.787173076183929
isogroup10764,-0.214779662165587
isogroup10765,-1.1589268739594
isogroup10766,0.836851553987379
isogroup10767,1.69174051989666
isogroup10768,-1.38551972591796
isogroup1077,0.143100744979092
isogroup10772,0.904269568343616
isogroup10773,1.74952373519113
isogroup10774,-1.11766760554589
isogroup10775,2.90322965252311
isogroup10776,-1.89460494212507
isogroup10777,1.53225505932492
isogroup10778,-0.759420146474173
isogroup10779,0.629827384083846
isogroup1078,0.779598802552754
isogroup10780,-0.376176075550336
isogroup10781,0.96971659157905
isogroup10782,-0.298378766462093
isogroup10783,-0.0426237134432897
isogroup10785,-1.755895765919
isogroup10786,0.187850063705262
isogroup10788,2.41928978967494
isogroup10789,0.189836141413847
isogroup1079,-1.35291817051275
isogroup10790,2.08410287038601
isogroup10792,2.98047257733973
isogroup10793,1.5237523507471
isogroup10794,0.133130212184526
isogroup10795,-1.80210972321369
isogroup10796,-0.886599532123128
isogroup10797,1.9950027226414
isogroup10799,-0.348428671723345
isogroup108,-1.2454792191757
isogroup1080,-0.126252649558377
isogroup10800,0.817148290036267
isogroup10801,0.618713755769824
isogroup10802,0.685572726962343
isogroup10803,1.10648920667553
isogroup10805,-1.68776287715576
isogroup10807,-1.37470436042576
isogroup1081,0.308406319542974
isogroup10810,0.829253718393106
isogroup10811,4.32373951891313
isogroup10812,0.902119553532459
isogroup10813,5.97965814844659
isogroup10814,1.22986161074472
isogroup10815,1.26857045437831
isogroup10817,0.373403979583794
isogroup10818,-1.33566673860253
isogroup10819,-0.213532805438683
isogroup1082,1.8030086367226
isogroup10820,1.03108554535954
isogroup10821,-2.06797243193194
isogroup10822,0.435274807733469
isogroup10823,0.129636866733856
isogroup10824,-0.927873875708737
isogroup10825,-0.0186677018228495
isogroup10826,-0.0763299764078782
isogroup10828,-1.95230052798499
isogroup10829,1.02319033505668
isogroup1083,0.77163113170427
isogroup10830,0.319110451744631
isogroup10831,1.7193273584366
isogroup10832,-0.539907339120916
isogroup10833,0.978443120537559
isogroup10834,1.33710699811813
isogroup10836,-0.963942503837553
isogroup10837,0.241981447846546
isogroup10838,2.26510195417119
isogroup10839,0.278311220897618
isogroup1084,0.0532056608600773
isogroup10840,0.856666751245062
isogroup10841,-1.87713261879317
isogroup10842,3.57418726423038
isogroup10843,-1.9525403721698
isogroup10846,1.2921313956823
isogroup10847,0.60408777891193
isogroup10848,1.01972728047115
isogroup10849,3.45513337856322
isogroup1085,-0.524774596121706
isogroup10850,0.514766031980469
isogroup10852,1.34830795486995
isogroup10853,-1.40277601831532
isogroup10854,1.8701950187154
isogroup10855,1.00366343923101
isogroup10856,-0.899170182863271
isogroup10857,-2.00823040876149
isogroup10859,-1.76860921294962
isogroup1086,-1.11338129308229
isogroup10860,1.54484265197337
isogroup10861,-0.929195417645735
isogroup10862,2.0826098474285
isogroup10864,-1.12919968224677
isogroup10865,0.0871888206591461
isogroup10866,-2.79230771571237
isogroup10867,-1.05575705662021
isogroup10868,-1.53427231519956
isogroup10869,-2.07577842795132
isogroup1087,2.60327269614597
isogroup10870,1.30334579949491
isogroup10871,-1.61465067914525
isogroup10872,1.54766179544076
isogroup10873,-1.86044227006407
isogroup10874,-0.366505148755796
isogroup10875,1.51790587560575
isogroup10876,-2.43378249400339
isogroup10877,-1.40323107693948
isogroup10878,1.73913893078801
isogroup10879,1.8114328064918
isogroup1088,1.07615065391985
isogroup10880,-2.1035108702122
isogroup10881,3.22601672801058
isogroup10883,4.57793060851417
isogroup10884,3.62020900630251
isogroup10885,0.720419889067389
isogroup10887,-0.198253002673282
isogroup10888,-1.09885074497973
isogroup10889,-1.23441730962244
isogroup1089,-1.35830590207561
isogroup10890,2.97370427206688
isogroup10891,-1.26324481905101
isogroup10892,-0.868025659038368
isogroup10893,1.78199223061595
isogroup10894,2.96177010724338
isogroup10895,1.71674245095127
isogroup10896,0.313669671114028
isogroup10898,1.35373746758276
isogroup10899,-1.10154054214238
isogroup109,-1.29937227856021
isogroup1090,1.15542090197173
isogroup10900,1.59072846380835
isogroup10901,-0.946460502293537
isogroup10902,-2.29549050825493
isogroup10903,0.662620272998365
isogroup10904,-1.39567575443689
isogroup10905,0.0132818747335932
isogroup10906,-1.01139091779382
isogroup10907,-1.29956875247811
isogroup10908,1.42098761886513
isogroup10909,2.54641625999358
isogroup1091,-0.28520906086459
isogroup10911,-1.52523502412159
isogroup10912,2.56581335546057
isogroup10913,-0.825395020802959
isogroup10914,-0.807595585811885
isogroup10915,-0.968790730571296
isogroup10918,1.15570396811508
isogroup1092,0.595719240405429
isogroup10921,4.81016149146766
isogroup10922,1.30960547104568
isogroup10923,-1.44816977436617
